CDLV;Hygie;Kalamaria,Kordelio
CDLVI;Charon;Aegio,Agrinion,Patras,Komotiní,Volos,Psychico,Lamía,La Canée,Kefalonia,Ano Liossia,Amfissa
CDLVII;Séléné;Saloniki,Sparte,Kateríni,Saloniki,Réthymnon,Agrinion,Kavala,Argos,Pylaia,Patras
CDLVIII;Hestia;La Canée,Psychico,Kavala,Arta,Monemvasia
CDLIX;Zéphyr;Ierapetra,Pylaia,Héraklion,Kefalonia,Monemvasia,Argos,Mykonos,Alexandroúpoli,Nauplie,Kozani,Kozani,Eyosmos
CDLX;Arès;Drama,Olympie,Ano Liossia,Olympie
CDLXI;Tyché;Corinthe,Corfou,Monemvasia,Héraklion,Stravroupoli,Athènes,Corinthe
CDLXII;Hestia;Théra,Delphes,Xanthi,Alonistena
CDLXIII;Éros;Zefyri,Le Pirée,Kastoria,Thèbes
CDLXIV;Zéphyr;Athènes,Drama,Iolkos,Kamatero,Filothei,Delphes,Thèbes,Keratsini,Ermoúpoli,Kordelio,Výronas,Nea Ionia,Výronas
CDLXV;Métis;Kalamata,Théra,Kalamata,Mégara,Kavala,Výronas,Rhodes,Kefalonia,Kozani,Stravroupoli,Corfou,Psychico,Porto Héli
CDLXVI;Déméter;Filothei,Kozani,Porto Héli,Kozani,Agrinion,Psychico
CDLXVII;Poséidon;La Canée,Kordelio,Agrinion,Eyosmos,Arta
CDLXVIII;Morphée;Komotiní,Olympie,Eyosmos,Kastoria,Théra,Kamatero,Agrinion,Mykonos
CDLXIX;Hécate;Athènes,Kalamata,Nea Ionia,Alonistena,Kalamaria,Volos,Héraklion,Ano Liossia
CDLXX;Até;Théra,Kateríni,Théra,Alonistena,Kordelio,Kastoria
CDLXXI;Ploutos;Mégara,Iolkos,Zefyri,Delphes,Souflí,Stravroupoli
CDLXXII;Artémis;Delphes,Filothei,Eyosmos
CDLXXIII;Poséidon;Alonistena,Thessalonique,Arta,Thessalonique,Ermoúpoli,Larissa,Kastoria
CDLXXIV;Éros;Mykonos,Athènes,Nea Ionia,Ierapetra,Mégara,Rhodes,Agrinion,Mykonos,Nikaia,Réthymnon,Agrinion,Keratsini,Porto Héli
CDLXXV;Atlas;Nauplie,Kavala,Zefyri,Thessalonique,Corfou,Orestiáda,Lamía
CDLXXVI;Achlys;Nauplie,Kavala,Alonistena,Xanthi,Thessalonique,Thessalonique,Corinthe,Monemvasia,Héraklion,Alonistena,Rhodes,Olympie,Keratsini,Ano Liossia,Kamatero,Keratsini,Kalamaria,Filothei
CDLXXVII;Hébé;Ioannina,Iolkos,Agrinion,Sparte,Porto Héli,Zefyri,Le Pirée,Mykonos,Monemvasia
CDLXXVIII;Asclépios;Corinthe,Kavala,Agios Nikolaos,Patras,Kateríni,Patras,Argos
CDLXXIX;Triton;Héraklion,Porto Héli,Lamía,Kozani,Kateríni,Zefyri,Nea Smyrni,Orestiáda
CDLXXX;Thémis;Corinthe,Eyosmos,Nauplie,Zefyri,Nea Smyrni
CDLXXXI;Maïa;Kordelio,Porto Héli,Thèbes,Mykonos,Agrinion,Thèbes,Nea Smyrni,Lamía,Ierapetra
CDLXXXII;Gaïa;Athènes,Agios Nikolaos,Delphes,Nea Ionia,Výronas
CDLXXXIII;Rhéa;Kalamaria,Réthymnon,Nea Ionia,Héraklion,Argos,Alonistena,Larissa,Keratsini,Ierapetra
CDLXXXIV;Maïa;Thèbes,Trikala,Aegio,Thèbes,Drama,Le Pirée,Souflí
CDLXXXV;Héphaïstos;Alexandroúpoli,Ermoúpoli,Kefalonia
CDLXXXVI;Zéphyr;Agrinion,Le Pirée,Kordelio,Argos,Kalamata
CDLXXXVII;Poséidon;Rhodes,Ierapetra,Kavala,Nikaia,Kamatero
CDLXXXVIII;Rhéa;Thessalonique,Arta,Kalamaria,Monemvasia,Trikala,Agrinion,Komotiní,Argos,Larissa,Corfou
CDLXXXIX;Léto;Psychico,Athènes,Agrinion,Volos,Kalamaria,Kamatero,Kefalonia,Souflí,Thèbes,Amfissa,Keratsini,Athènes
CDXC;Hadès;Trikala,Nea Ionia,Patras,La Canée,Patras,Karditsa,Eyosmos,Agrinion,Kozani,Héraklion,Xanthi,Kordelio,Delphes,Agrinion,Sparte,Lamía,Xanthi
CDXCI;Minos;Corfou,Mégara,La Canée,Larissa,Théra,Olympie,Aegio,Kefalonia,Monemvasia,Volos,Aegio,Volos,Le Pirée,Orestiáda
CDXCII;Hécate;La Canée,Kalamata,Amfissa,Delphes,Thessalonique,Karditsa,Mégara,Saloniki,Amfissa,Alonistena
CDXCIII;Maïa;Thessalonique,Porto Héli,La Canée,Komotiní,Orestiáda
CDXCIV;Charon;Lamía,Alonistena,Kalamata,Keratsini,Volos,Corinthe,Kalamata,Amfissa,Rhodes,Arta,Olympie
CDXCV;Chloris;La Canée,Kozani,Réthymnon,Kefalonia,Théra,Volos,Corfou,Théra,Le Pirée
CDXCVI;Gaïa;Sparte,Athènes,Corfou,Lamía,Karditsa,Héraklion,Filothei
CDXCVII;Hébé;Lamía,Patras,Výronas,Saloniki,Xanthi,Stravroupoli,Orestiáda,Aegio
CDXCVIII;Charon;Kamatero,Eyosmos,Delphes,Olympie,Kordelio,Aegio
CDXCIX;Éros;Kefalonia,Volos,Psychico,Nauplie,Mykonos
D;Zéphyr;Zefyri,Saloniki,Héraklion,Kordelio,Trikala,Xanthi,Athènes,Stravroupoli
DI;Priape;Lamía,Trikala,Kefalonia,Agios Nikolaos,Nauplie,Iolkos,Ermoúpoli,Zefyri
DII;Déméter;Agios Nikolaos,Aegio,Výronas,Eyosmos,Théra,Larissa
DIII;Léto;Kastoria,Eyosmos,Aegio,Monemvasia,Athènes
DIV;Achlys;Kavala,Souflí
DV;Ouranos;Larissa,Souflí,Nauplie,Athènes,Aegio,Iolkos,Ioannina,Arta,Corinthe
DVI;Déméter;Mykonos,Théra,Athènes,Orestiáda,La Canée,Ioannina,Ano Liossia,Karditsa,Thessalonique,Ioannina,Nea Smyrni
DVII;Éole;Ioannina,Nauplie,Ano Liossia,Agrinion,Keratsini,Ierapetra,Kalamata,Souflí,Alexandroúpoli
DVIII;Tyché;Lamía,Orestiáda,Larissa,Xanthi,Kalamata,Aegio,Sparte,Nea Smyrni
DIX;Priape;Nea Ionia,Souflí,Souflí,Réthymnon,Kastoria,Trikala,Kalamaria,Nea Ionia,Argos,Stravroupoli,Kefalonia,Mykonos
DX;Morphée;Sparte,Olympie,Agios Nikolaos,Kozani,Kefalonia,Le Pirée,Ierapetra,Corinthe,Agrinion,Héraklion,Agios Nikolaos,Le Pirée,Thèbes,Kefalonia,Xanthi,Nea Smyrni,Larissa
DXI;Artémis;Monemvasia,Xanthi,Corfou,Orestiáda,La Canée,Iolkos,Thessalonique,Nauplie,Nauplie,Zefyri
DXII;Éris;Kordelio,Iolkos,Výronas,Ermoúpoli
DXIII;Rhadamanthe;Výronas,Výronas,Delphes,Réthymnon,Souflí,Mégara,Alonistena,Corfou,Réthymnon,Komotiní
DXIV;Priape;Kavala,Aegio,Saloniki,Monemvasia,Aegio,Mégara,La Canée,Trikala,Kateríni,Nikaia
DXV;Chloris;Kamatero,Komotiní,Corinthe,Nea Ionia,Porto Héli,Héraklion,Zefyri,Volos,Eyosmos
DXVI;Triton;Výronas,Arta,Agios Nikolaos,Agios Nikolaos,Karditsa
DXVII;Éros;Ioannina,Delphes,Ermoúpoli,Kamatero,Saloniki,Kalamaria,Keratsini,Lamía,Kalamata,Kamatero,Théra,Iolkos,Stravroupoli,Ioannina,Patras
DXVIII;Héraclès;Souflí,Pylaia,Amfissa,Kavala,Mégara,Agrinion,Mykonos,Výronas
DXIX;Poséidon;Saloniki,Le Pirée,Orestiáda,Mykonos
DXX;Perséphone;Thèbes,Ermoúpoli,Trikala,Eyosmos,Rhodes,Héraklion,Thèbes,Argos
DXXI;Artémis;Ano Liossia,Nikaia,Rhodes,Corinthe,Iolkos,Nauplie,Athènes,Alexandroúpoli,Ierapetra
DXXII;Hébé;Rhodes,Kamatero,Volos,Théra,Trikala,Nea Smyrni,Kozani,Argos
DXXIII;Tyché;Kamatero,Kefalonia,Nauplie,Kefalonia,Athènes,Amfissa,Pylaia,Ermoúpoli,Monemvasia
DXXIV;Thétis;Nea Smyrni,Nauplie,Corfou,Pylaia,Agios Nikolaos,Patras,Agios Nikolaos,La Canée,Pylaia,Agrinion,Souflí,Iolkos,Kamatero,Orestiáda,Lamía,Kozani,Kavala,Alexandroúpoli
DXXV;Hélios;Kefalonia,Xanthi,Héraklion,Corfou,Xanthi,Nea Smyrni
DXXVI;Charon;Lamía,Alonistena,Souflí,Nea Ionia,Kalamata,Mykonos
DXXVII;Chloris;Kastoria,Rhodes,Corfou,Nikaia,Filothei,Kateríni,Alexandroúpoli,Karditsa
DXXVIII;Océanos;Argos,Kavala,Monemvasia,Xanthi,Ioannina,Nea Smyrni
DXXIX;Artémis;Kateríni,Nea Ionia,Ierapetra,Thèbes,Corinthe,Ioannina,Larissa,Kefalonia,Agios Nikolaos,Volos,Komotiní,Héraklion,Réthymnon
DXXX;Até;Olympie,Argos,Monemvasia,Psychico,Mégara,Nea Smyrni,Komotiní,Kateríni,Thèbes,Iolkos,Alexandroúpoli
DXXXI;Gaïa;Le Pirée,Drama,Athènes,Kateríni,Kalamaria,Kavala,Kastoria,Thèbes,Volos,Sparte,Mégara
DXXXII;Maïa;Volos,Alonistena,Xanthi,Filothei,Filothei,Volos,Larissa
DXXXIII;Métis;Trikala,Olympie,Drama,Kateríni,Agrinion,Keratsini,Komotiní,Lamía,Saloniki,Porto Héli
DXXXIV;Charon;Kastoria,Kateríni,Arta,Lamía,La Canée
DXXXV;Maïa;Héraklion,Ioannina,Zefyri,Pylaia,Kalamaria
DXXXVI;Hygie;Nea Ionia,Keratsini,Rhodes,Nikaia,Eyosmos,Mégara,Drama,Alonistena,Pylaia,Kalamata,Arta,Patras,Héraklion,Athènes,Rhodes,Nea Smyrni
DXXXVII;Asclépios;Argos,Filothei,Le Pirée,Sparte,Ioannina,Mykonos,Psychico,Ioannina
DXXXVIII;Aphrodite;Amfissa,Kordelio,Trikala,Volos,Amfissa,Stravroupoli,Pylaia,Stravroupoli,Alonistena
DXXXIX;Héphaïstos;Larissa,Drama,Delphes,Théra,Psychico,Karditsa,Corfou,Souflí,Kastoria,Volos,Trikala,Kastoria,Porto Héli,Ierapetra
DXL;Chloris;La Canée,Porto Héli,Rhodes,Le Pirée,Corfou,Nauplie,Ano Liossia,Ioannina,Ierapetra,Kozani,Stravroupoli,Patras
DXLI;Hermès;Souflí,Kamatero,Argos
DXLII;Hermès;Nea Smyrni,Arta,Kamatero,Lamía,Eyosmos
DXLIII;Achlys;Arta,Kozani,Mégara,Volos,Corinthe,Rhodes,Xanthi,Patras,Kalamaria
DXLIV;Ploutos;La Canée,La Canée,Agios Nikolaos,Lamía,Thèbes,Nauplie,Thèbes,Patras,Thèbes,Orestiáda
DXLV;Charon;Arta,Stravroupoli,Trikala,Drama,Stravroupoli,Filothei
DXLVI;Até;Delphes,Ermoúpoli,Zefyri,Argos,Kavala,Kastoria,Orestiáda,Kordelio,Xanthi,Patras,Souflí,Mégara,Kalamata
DXLVII;Hélios;Kavala,Nikaia,Kateríni,Výronas,Sparte,Nea Ionia
DXLVIII;Hébé;Corinthe,Keratsini,La Canée
DXLIX;Éros;Volos,Alexandroúpoli,Karditsa,Réthymnon,Agrinion,Orestiáda
DL;Éos;Karditsa,Larissa,Trikala,Sparte,Athènes,Alexandroúpoli
DLI;Éris;Patras,Olympie,Drama,Kordelio,Saloniki
DLII;Hélios;Nea Ionia,Monemvasia,Argos,Kordelio,Athènes,Nea Ionia,Athènes,Monemvasia,Eyosmos
DLIII;Rhéa;Iolkos,Zefyri,Héraklion,Théra,Héraklion,Saloniki,Porto Héli,Pylaia
DLIV;Charon;Porto Héli,Eyosmos,Ermoúpoli,Patras,Ermoúpoli,Alonistena
DLV;Zéphyr;Agrinion,Porto Héli,La Canée,Lamía,Ermoúpoli,Porto Héli,Patras,Amfissa,Eyosmos,Mykonos
DLVI;Pan;Xanthi,Kateríni,Argos,Kefalonia,Argos,Porto Héli
DLVII;Éris;Agrinion,Volos,Kozani,Agrinion,Saloniki,Amfissa,Agios Nikolaos
DLVIII;Pan;Karditsa,Larissa,Athènes,Aegio,Trikala,Pylaia,Mykonos,Souflí
DLIX;Tyché;Mykonos,Drama,Drama,Thèbes,Nea Ionia,Zefyri,Keratsini,Argos,Trikala
DLX;Charon;Le Pirée,Nea Ionia,Aegio,Ioannina,Alexandroúpoli,Nea Ionia
DLXI;Déméter;Argos,Karditsa,Thessalonique,Agios Nikolaos,Trikala,Olympie,Volos,Keratsini,Agrinion
DLXII;Aphrodite;Rhodes,Alonistena,Larissa,Stravroupoli,Ioannina,Porto Héli,Héraklion,Larissa
DLXIII;Triton;Corfou,Drama,Mykonos,Corinthe,Kateríni
DLXIV;Atlas;Xanthi,Mégara,Rhodes,Kordelio,Ierapetra,Kastoria,Kordelio
DLXV;Poséidon;Lamía,Ioannina,Nea Ionia
DLXVI;Até;Kefalonia,Aegio,Arta
DLXVII;Até;Kastoria,Thessalonique,Alonistena,Alonistena,Théra,Athènes,Héraklion
DLXVIII;Dionysos;Porto Héli,Pylaia,Orestiáda,Larissa,Sparte,Pylaia,Nea Smyrni,Rhodes,Orestiáda,Le Pirée,Le Pirée,Drama,Nea Ionia,Kalamata,Thessalonique,Filothei
DLXIX;Achlys;Athènes,Corinthe,Kamatero,Patras,Rhodes,Athènes,Théra,Corinthe,La Canée,Arta,Orestiáda
DLXX;Rhéa;Nea Ionia,Alexandroúpoli,Porto Héli,Trikala,Ermoúpoli,Orestiáda,Larissa,Nea Ionia
DLXXI;Léto;Trikala,Drama,Kefalonia,Ano Liossia,Arta,Corinthe,Arta,Agrinion,Komotiní,Thessalonique
DLXXII;Hébé;Corfou,Komotiní,Kordelio,Saloniki,Porto Héli,Amfissa,Corfou,Nea Ionia
DLXXIII;Héra;Pylaia,Xanthi,Keratsini,Réthymnon,Olympie,Thèbes,Agrinion,Kamatero,Agios Nikolaos
DLXXIV;Thétis;Olympie,Argos,Komotiní,Kordelio,Souflí
DLXXV;Chloris;Karditsa,Corfou,Saloniki,Iolkos,Larissa,Olympie,Kamatero,Kalamaria,Kavala,Eyosmos,Lamía,Réthymnon,Kozani,Agios Nikolaos
DLXXVI;Pan;Delphes,Alexandroúpoli,Nea Smyrni,Héraklion
DLXXVII;Priape;Keratsini,Corfou
DLXXVIII;Hécate;Filothei,Psychico
DLXXIX;Gaïa;Lamía,Orestiáda,Mégara
DLXXX;Rhéa;Kalamaria,Drama,Kavala,Volos,Výronas,Aegio,Amfissa,Agrinion,Výronas,Filothei,Corinthe,Monemvasia
DLXXXI;Hadès;Théra,Ioannina,Thessalonique,Ierapetra
DLXXXII;Morphée;Pylaia,Alonistena,Psychico,Monemvasia,Le Pirée,Corinthe,Arta,Ioannina,Ioannina,Nea Ionia
DLXXXIII;Thémis;Komotiní,Keratsini,Trikala,Corfou,Trikala,Filothei
DLXXXIV;Minos;Larissa,Alonistena
DLXXXV;Thétis;Alonistena,Kavala,Thessalonique,Kalamata,Athènes,Argos,Corfou
DLXXXVI;Tyché;Drama,Kefalonia,Théra,Pylaia,Réthymnon,Pylaia,Eyosmos,La Canée,Ierapetra
DLXXXVII;Océanos;Ermoúpoli,Komotiní,Saloniki,Mégara,Ermoúpoli,Psychico,Kefalonia,Filothei
DLXXXVIII;Zéphyr;Výronas,Théra,Rhodes,Orestiáda,Olympie
DLXXXIX;Poséidon;Eyosmos,Thessalonique,Orestiáda,Mykonos,Orestiáda,Iolkos
DXC;Hadès;La Canée,Nea Smyrni
DXCI;Priape;Kateríni,Ierapetra,Delphes,Eyosmos,Eyosmos
DXCII;Héphaïstos;Kefalonia,Psychico,Nea Smyrni,Ano Liossia,Corinthe,Argos,Ioannina
DXCIII;Apollon;Xanthi,Larissa,Delphes
DXCIV;Arès;Zefyri,Komotiní,Drama,Zefyri,La Canée
DXCV;Athéna;Ierapetra,Ierapetra,Výronas,Lamía,Thèbes,Amfissa,Mykonos,Thessalonique,Souflí,Ano Liossia
DXCVI;Triton;Kefalonia,Sparte,Filothei,Alexandroúpoli,Héraklion,Saloniki,Alexandroúpoli,Iolkos,Mykonos,La Canée,Delphes,Thessalonique
DXCVII;Hécate;Monemvasia,Larissa,Patras,Rhodes,Saloniki,Réthymnon,Eyosmos,Amfissa,Agios Nikolaos
DXCVIII;Hygie;Sparte,Xanthi,Kateríni,Ioannina,Kalamata,Porto Héli,Pylaia
DXCIX;Perséphone;Delphes,Sparte,Kefalonia
DC;Triton;Keratsini,Thessalonique,Zefyri,Aegio,Komotiní
DCI;Océanos;Agios Nikolaos,Corfou,Kefalonia,Ermoúpoli,Kamatero,Kateríni,Kamatero
DCII;Métis;Corfou,Porto Héli,Kordelio,Patras,Delphes,Stravroupoli,La Canée,Alonistena,Zefyri,Ermoúpoli,Psychico,Volos,Athènes
DCIII;Hébé;Alonistena,Monemvasia,Kateríni,Le Pirée,Théra,Arta,La Canée,Souflí,Alexandroúpoli,Alonistena
DCIV;Pan;Ermoúpoli,Kalamaria,Mykonos,Xanthi,Héraklion,Thèbes
DCV;Éole;Agrinion,Rhodes,Delphes,La Canée,Agrinion,Aegio,Xanthi,Nea Smyrni,Réthymnon,Saloniki,Nauplie,Delphes,Delphes,Agrinion
DCVI;Triton;Héraklion,Ioannina,Alexandroúpoli,Olympie,La Canée,Corfou
DCVII;Gaïa;Kamatero,La Canée,Trikala,Kordelio,Delphes,Volos,Nea Smyrni,Stravroupoli,Porto Héli,Psychico
DCVIII;Gaïa;Drama,Kastoria,Aegio,Pylaia,Olympie
DCIX;Gaïa;Pylaia,Lamía,Sparte,Xanthi,Théra,Thèbes
DCX;Até;Nea Smyrni,Kefalonia,Kefalonia,Lamía,Nea Smyrni,Karditsa,Kateríni,Kateríni,Patras,Nea Smyrni,Alonistena,Réthymnon,Alexandroúpoli
DCXI;Atlas;Xanthi,Thèbes
DCXII;Aphrodite;Ioannina,Filothei,Xanthi,Nauplie,Athènes,Iolkos,Larissa,Aegio,Aegio,Trikala,Amfissa
DCXIII;Artémis;Rhodes,Filothei
DCXIV;Hestia;Ioannina,Monemvasia,Iolkos,Kavala,Rhodes,Nea Smyrni,Mykonos,Thessalonique
DCXV;Dionysos;Argos,Souflí,Stravroupoli,Kordelio
DCXVI;Hélios;Nea Ionia,Kalamaria,Kalamata,Corinthe,Thèbes,Monemvasia,Agrinion,Sparte,Agios Nikolaos,Komotiní,Alonistena,Kalamaria
DCXVII;Zéphyr;Kefalonia,Larissa,Nauplie
DCXVIII;Cronos;Alexandroúpoli,Kefalonia,Keratsini,Ioannina,Théra,Kalamaria,Patras,Orestiáda,Drama
DCXIX;Apollon;Kamatero,Komotiní,Agrinion,Stravroupoli,Héraklion,Sparte,Xanthi,Arta
DCXX;Arès;Argos,Aegio,Xanthi,Corinthe,Kalamata,Nea Ionia,Héraklion,Orestiáda,Keratsini,Volos
DCXXI;Minos;Delphes,Xanthi,Kateríni,Iolkos
DCXXII;Atlas;Eyosmos,Pylaia,Olympie,Amfissa
DCXXIII;Ouranos;Stravroupoli,Arta,Kefalonia,Agrinion,Xanthi,Volos
DCXXIV;Éole;Výronas,Eyosmos,Kozani,Alonistena,Sparte,Delphes,Stravroupoli,Réthymnon,Souflí,Corinthe
DCXXV;Hadès;Thessalonique,Héraklion
DCXXVI;Apollon;Kamatero,Théra,Psychico,Thèbes,Porto Héli,Corinthe
DCXXVII;Hébé;Aegio,Nauplie,Souflí,Kamatero,Komotiní,Le Pirée,Arta,Ioannina,Kastoria,Héraklion,Rhodes,Corinthe
DCXXVIII;Cronos;Patras,Iolkos,Kastoria,Eyosmos,Argos,Argos,Agios Nikolaos,Ioannina,Volos,Monemvasia,Thèbes,Rhodes
DCXXIX;Minos;Le Pirée,Kamatero,Nea Smyrni,Nea Ionia,Výronas,Athènes,Kozani,Ierapetra,Ioannina,Kefalonia
DCXXX;Séléné;Porto Héli,Kateríni,Orestiáda,Filothei,Kefalonia,Alonistena,Kozani,Ierapetra,Sparte
DCXXXI;Aphrodite;Rhodes,Orestiáda,Mégara,Kozani,Lamía
DCXXXII;Éris;Delphes,Amfissa,Héraklion,Nea Ionia,Rhodes
DCXXXIII;Éos;Pylaia,Olympie,Théra,Olympie,Corinthe,Mykonos,Orestiáda
DCXXXIV;Métis;Ioannina,Komotiní,Sparte,Alexandroúpoli,Souflí,Nea Smyrni,Drama,Nikaia,Volos
DCXXXV;Hécate;Kalamata,Zefyri,Volos,Nea Ionia,Agios Nikolaos,Nea Ionia,Nea Smyrni,Eyosmos
DCXXXVI;Rhéa;Réthymnon,Karditsa,Olympie,Eyosmos,Patras,Amfissa,Volos,Saloniki,Athènes,Kordelio,Kamatero,Ioannina,Delphes,Saloniki
DCXXXVII;Achlys;Réthymnon,Olympie,Keratsini,Eyosmos,Trikala,Kamatero,Kordelio
DCXXXVIII;Pan;Keratsini,Monemvasia,Patras,Corinthe,Stravroupoli,Ierapetra,Souflí,Drama,Kateríni,Lamía,Porto Héli,Théra,Kamatero,Argos,Thessalonique,Souflí,Komotiní,Alexandroúpoli
DCXXXIX;Athéna;Iolkos,Mykonos,Kozani
DCXL;Thétis;Filothei,Argos,Sparte,Corinthe,Ano Liossia,Kateríni,Amfissa,Saloniki,Rhodes,Souflí,Zefyri
DCXLI;Ploutos;Lamía,Théra,Kavala
DCXLII;Atlas;Zefyri,Agios Nikolaos,Arta
DCXLIII;Éris;Réthymnon,Keratsini,Thèbes,Monemvasia,Psychico,Kamatero,Zefyri,Kamatero,Mégara,Zefyri,Delphes
DCXLIV;Rhadamanthe;Mykonos,Kavala,Thessalonique,Kefalonia,Héraklion,Iolkos,Mykonos
DCXLV;Hélios;La Canée,Komotiní,Argos,Théra,Larissa,Keratsini,Orestiáda
DCXLVI;Rhadamanthe;Nea Ionia,Eyosmos,Héraklion,Agrinion,Théra,Thessalonique,Zefyri,Kateríni,Nea Ionia,La Canée
DCXLVII;Minos;Filothei,Kefalonia,Kalamaria,Agrinion,La Canée,Zefyri,Karditsa,Xanthi,Larissa,Rhodes,Amfissa,Alonistena,Nauplie,Výronas,Kozani
DCXLVIII;Éris;Stravroupoli,Iolkos,Ioannina,Kateríni,Alexandroúpoli,Delphes,Drama,Arta,Filothei,Pylaia
DCXLIX;Poséidon;Kavala,Pylaia,Ano Liossia,Larissa,Olympie,Le Pirée
DCL;Océanos;Porto Héli,Ioannina,Delphes,Arta,Kozani,Thèbes,Rhodes
DCLI;Éris;Monemvasia,Kalamata,Kateríni,Ermoúpoli
DCLII;Éros;Kateríni,Saloniki,Corinthe,Patras,La Canée
DCLIII;Déméter;Alexandroúpoli,Ioannina,Ioannina,Delphes,Filothei
DCLIV;Asclépios;Drama,Ierapetra,Corfou,Saloniki,Monemvasia,Nea Ionia
DCLV;Priape;Výronas,Nea Smyrni,Ioannina,Komotiní,Ierapetra,La Canée,Zefyri,Rhodes
DCLVI;Arès;Nikaia,Ermoúpoli,Théra,Keratsini,Kamatero,Larissa,Nauplie,Aegio,Zefyri,Thessalonique,Keratsini,Alexandroúpoli,Argos,Zefyri,Nikaia,Lamía,Agios Nikolaos,Athènes,Sparte,Kastoria,Trikala
DCLVII;Océanos;Athènes,Le Pirée,Larissa,Filothei,Psychico,Ermoúpoli,Nea Smyrni
DCLVIII;Hygie;Xanthi,Théra,Kozani,Kordelio,Nea Smyrni,Orestiáda,Alonistena,Filothei,Patras,Komotiní,Héraklion,Souflí,Rhodes,Arta
DCLIX;Thétis;Ierapetra,Trikala,Porto Héli,Kastoria
DCLX;Océanos;Ermoúpoli,Komotiní,Amfissa,Ermoúpoli,Héraklion
DCLXI;Océanos;Nea Smyrni,Kateríni,La Canée,Kalamata,Orestiáda,Sparte,Volos
DCLXII;Tyché;Delphes,Porto Héli,Ermoúpoli,Stravroupoli,Kefalonia,Trikala
DCLXIII;Gaïa;Karditsa,Sparte,Iolkos,Nea Ionia
DCLXIV;Hermès;Nea Smyrni,La Canée,Souflí,Kordelio,Kordelio,Nikaia,Héraklion,Argos,Filothei,Kateríni,Lamía
DCLXV;Asclépios;Pylaia,Volos,Ioannina,Filothei,Porto Héli,Kordelio,Nea Smyrni,Corfou,Výronas,Thèbes
DCLXVI;Déméter;Lamía,Thessalonique,Trikala,Nea Ionia,Komotiní,Réthymnon,Trikala,Corinthe,Agrinion,Trikala,Kefalonia
DCLXVII;Priape;Filothei,Olympie,Kateríni
DCLXVIII;Océanos;Kozani,Porto Héli,Psychico,Patras,Kordelio,Nauplie
DCLXIX;Pan;Héraklion,Kamatero,Drama,Aegio,Nauplie,Corinthe,Héraklion,Théra,Kalamaria
DCLXX;Éos;Arta,Ioannina,Kateríni,Thèbes,Výronas,Kozani,Aegio
DCLXXI;Apollon;Delphes,Aegio,Ermoúpoli,Héraklion,Delphes,Kavala,Kordelio,Kefalonia,Výronas
DCLXXII;Arès;Filothei,Filothei,Le Pirée,Agrinion,Kavala,Nea Ionia,Stravroupoli,Kordelio,Ermoúpoli,Komotiní,Alexandroúpoli
DCLXXIII;Océanos;Zefyri,Larissa,Ermoúpoli,Pylaia,Nea Ionia,Thessalonique,Rhodes,Drama,Saloniki,Ierapetra,Argos,Kordelio,Nauplie
DCLXXIV;Priape;Ermoúpoli,Ioannina,Kozani,Eyosmos,Réthymnon,Xanthi,Le Pirée
DCLXXV;Zéphyr;Mykonos,Mykonos,Larissa,Patras,Eyosmos,Filothei,Kastoria,Souflí,Psychico
DCLXXVI;Atlas;Ermoúpoli,Karditsa,Psychico,Zefyri,Porto Héli,Amfissa,Thèbes,Arta,Eyosmos
DCLXXVII;Héphaïstos;Kavala,Nea Smyrni,Rhodes,Pylaia
DCLXXVIII;Charon;Drama,Saloniki,Výronas,Mykonos,Pylaia
DCLXXIX;Héraclès;Delphes,Larissa,Kalamaria,Patras,Alonistena
DCLXXX;Dionysos;Kalamata,Keratsini,Athènes,Rhodes,Eyosmos,Komotiní,Argos,Kefalonia,Zefyri,La Canée,Thèbes,Nea Ionia,Kamatero,Kefalonia,Agios Nikolaos
DCLXXXI;Charon;Psychico,Thèbes,Xanthi,Argos,Psychico,Saloniki,Zefyri
DCLXXXII;Hébé;Nea Ionia,Mégara,Kastoria,Réthymnon,Komotiní,Thèbes,Sparte,Ioannina,Réthymnon,Orestiáda
DCLXXXIII;Chloris;Kamatero,Aegio,Thèbes,Patras,Stravroupoli,Filothei,Corfou,Ano Liossia,Patras,La Canée,Ioannina,Nikaia,Zefyri
DCLXXXIV;Arès;Ano Liossia,Kastoria,Keratsini,Agios Nikolaos,Eyosmos,Larissa,Ermoúpoli,Zefyri,Réthymnon
DCLXXXV;Héphaïstos;Kavala,Corfou,Nikaia,Ano Liossia,Aegio,Komotiní,Trikala
DCLXXXVI;Chloris;Monemvasia,Agrinion,Agios Nikolaos,Alonistena,Eyosmos,Monemvasia,Orestiáda,Héraklion,Porto Héli
DCLXXXVII;Rhadamanthe;Théra,Trikala,Nea Smyrni,Kavala
DCLXXXVIII;Hermès;Athènes,Ierapetra,Rhodes,Kamatero,Lamía,Kordelio,Volos,Alonistena,Athènes,Trikala
DCLXXXIX;Charon;Ioannina,La Canée,Psychico,Stravroupoli,Výronas,Athènes,Iolkos,Filothei,Saloniki
DCXC;Charon;Volos,Ioannina,Aegio,Souflí,Ermoúpoli,Eyosmos,Orestiáda,Filothei,Olympie,Monemvasia,Mégara,Agios Nikolaos,Agrinion
DCXCI;Thétis;Ierapetra,Pylaia,Kamatero,Zefyri,Le Pirée,Nea Smyrni,Saloniki,Thessalonique,Arta,Kamatero,Amfissa,Pylaia,Kordelio
